id	logFC	AveExpr	t	P.Value	adj.P.Val	B
ZNF250	-0.219296826408256	6.58296851449275	-9.01142751354621	7.48315169013739e-18	3.30638113421486e-17	29.4935198024534
ZDHHC13	-0.344481507389846	8.47918063768116	-9.00990717877275	7.5704388795837e-18	3.34403920174272e-17	29.4820677009115
ZHX3	-0.212425756413833	6.71645352173913	-9.00739981234789	7.7166030687753e-18	3.40767707800727e-17	29.4631835039135
RSPH3	-0.319720563441162	7.55598156763285	-9.00710529308366	7.73395415701735e-18	3.41441154593015e-17	29.4609655678579
HDDC3	-0.28471114089515	7.95040174879227	-9.00560257316438	7.82308770381281e-18	3.45282450501526e-17	29.4496497948516
MDH2	-0.325385672127716	10.6684669661836	-9.00429435829954	7.90151222791248e-18	3.48649131729041e-17	29.439799716331
DPP7	0.312729151631336	8.29997699275362	9.00242333923532	8.01503070194421e-18	3.53562062804819e-17	29.4257137298263
RPP21	-0.274846526491915	8.86172054830918	-9.00154711022999	8.06874723000776e-18	3.55835037272337e-17	29.4191177075158
SCARB2	-0.270887110638595	9.57621217874396	-9.00103352782015	8.10039759238475e-18	3.57133915555737e-17	29.4152517944681
FBXO36	-0.204159899191297	5.69625124879227	-9.00096196968638	8.1048172299432e-18	3.57231854634681e-17	29.4147131633356
STOX2	-0.330814540225875	6.23083506038647	-9.00046571552146	8.13553311249848e-18	3.58488472373137e-17	29.4109778469206
CD19	0.854631593906857	7.1273739879227	8.99891294125699	8.23238957863676e-18	3.62658072763421e-17	29.3992909745724
KPNB1	0.240714631344119	10.2169056908213	8.9984739356042	8.25997967966e-18	3.63774877436733e-17	29.3959870680151
SLC39A13	0.322063255507527	7.85988087681159	8.9973637744632	8.33015908123402e-18	3.6676622928511e-17	29.3876326055411
OSCAR	0.416138509272171	6.35753814009662	8.9972127735287	8.33975019917103e-18	3.67089058739784e-17	29.3864963090985
SRF	0.193845081915788	8.38329728502415	8.9929081720827	8.61781364499951e-18	3.7917857195928e-17	29.3541091702107
RNPEP	-0.351409519450636	9.81628132608696	-8.99288898251637	8.6190735635812e-18	3.7917857195928e-17	29.3539648143112
PRR15L	-0.777113361196323	10.3202032801932	-8.9924105550207	8.65054445485423e-18	3.80460075604428e-17	29.3503658509964
COL5A3	0.570060029280535	7.23741998550725	8.99128502915319	8.72503093691904e-18	3.83632245010474e-17	29.3418996086578
NDUFAB1	-0.373525510527042	9.38203154589372	-8.99000631484437	8.81042640771228e-18	3.87282227621672e-17	29.3322819435879
IGF2BP3	0.51323664821528	5.14716957246377	8.98934189320763	8.8551243069841e-18	3.89141766124388e-17	29.3272849557757
LDOC1	0.461380170663696	6.59880493236715	8.98897628077867	8.87981602415479e-18	3.9012135768732e-17	29.3245353608288
DEF6	0.419635527746806	7.78332202415459	8.98821515264192	8.93143795275874e-18	3.9228323829806e-17	29.3188115243511
LGALS4	-0.651954585889559	12.9369226328502	-8.98811472514717	8.93827139789723e-18	3.92477299344036e-17	29.3180563137911
SURF4	0.278968945064145	10.5053939710145	8.9853589464835	9.12781853969312e-18	4.00692001859949e-17	29.2973351911115
SUPT4H1	-0.200581668363082	9.30943151449275	-8.98525325401707	9.13516698431846e-18	4.00906288582661e-17	29.296540558456
UBE2D4	-0.241249581567207	8.271902	-8.98472736702136	9.17181735415205e-18	4.0240605783565e-17	29.2925868510545
HPS1	-0.21214316738706	7.24120223671498	-8.9840616998492	9.21841826937122e-18	4.04341471782866e-17	29.2875824761821
ZNF600	-0.381561669060237	7.52142726086957	-8.98317185160929	9.28107975397532e-18	4.06980105455621e-17	29.2808931355392
USP18	0.494268569994431	7.33006760628019	8.98242384023789	9.33407958004015e-18	4.09123915684709e-17	29.275270383999
STRBP	-0.400942274679311	8.21092053381643	-8.98241083261758	9.33500387273952e-18	4.09123915684709e-17	29.2751726093762
CKB	-1.36852370775237	10.4040070386473	-8.98079343683708	9.45064170422966e-18	4.14080286695703e-17	29.2630158437198
NUP188	0.279530176310656	8.06785319082126	8.97999830228287	9.50800997203855e-18	4.16481590446357e-17	29.2570399473212
CD109	0.711936846277186	6.03129080917874	8.97749213658909	9.69109403487452e-18	4.24386874591069e-17	29.2382069948856
NR2F1	0.382270132110994	7.26216372463768	8.97696150104209	9.73030444132263e-18	4.25989163458874e-17	29.2342199101871
NSUN7	-0.46373523947295	6.65189692270531	-8.97691762493287	9.73355361608672e-18	4.26016643724819e-17	29.2338902413752
MRPL46	-0.341337235847742	8.58283200483092	-8.97583473611514	9.81408664275539e-18	4.29425745911195e-17	29.2257541606551
CCDC28A	-0.268547230131062	7.50763907971015	-8.97527643759288	9.85586405037879e-18	4.31137676131106e-17	29.2215597486144
OSTC	0.370081720789184	10.6021533140097	8.97443065157969	9.91948988781482e-18	4.33804171600858e-17	29.2152058217928
TIGD6	-0.228035494074178	5.64499273913043	-8.97393470297636	9.95698759028997e-18	4.35326890852306e-17	29.2114802194995
C17orf49	0.315656773703287	9.55626157971015	8.97355105809089	9.98609050589197e-18	4.36481863397661e-17	29.2085983462077
WDR59	-0.181786977621303	7.39339074396135	-8.97272719952055	1.00488726211638e-17	4.39107902572016e-17	29.2024099454659
DUS4L	-0.225912438371443	6.08509836956522	-8.97142823308733	1.01486553252384e-17	4.43348918522713e-17	29.1926535577956
COL4A4	0.388128152816505	5.88767993719807	8.97136464327013	1.01535652208748e-17	4.43444204258091e-17	29.192175966442
HMX2	-0.251006223368655	5.33981330193237	-8.96990435020229	1.02669669592672e-17	4.4827641067988e-17	29.1812090628942
AKR7A2	-0.29046692143057	9.29575155555556	-8.96906838559943	1.03324489957213e-17	4.51014312730238e-17	29.1749314519883
DNM1	0.541951452384271	7.10313759903382	8.96596311352907	1.05793307962526e-17	4.61666768984697e-17	29.1516161102518
SH3GLB2	-0.270369406790288	8.04849820289855	-8.96476149325946	1.06764245573477e-17	4.65778726124719e-17	29.1425954360531
NT5DC1	-0.336104405674845	8.53660145169082	-8.9639878412918	1.07394039695578e-17	4.68400574098992e-17	29.1367879911399
ZNF629	-0.31464745719464	7.18269474154589	-8.9610673099038	1.09804847436377e-17	4.78786846173479e-17	29.1148679714784
HIF1AN	-0.227796569924711	7.41762919565217	-8.95748114914078	1.1283853388077e-17	4.9188278275118e-17	29.0879586732251
DEGS2	-0.372152819576131	8.4079985821256	-8.95741457888065	1.12895626209446e-17	4.91999683971494e-17	29.0874592219935
CERK	-0.275294462702176	8.74073958695652	-8.95704226445982	1.1321546026575e-17	4.93261245248983e-17	29.0846659353314
TSPAN9	0.353299856873948	6.55672370048309	8.95524155494047	1.14775057851665e-17	4.99922129495419e-17	29.0711572299249
PLA2G7	0.916755383644729	8.23386158454106	8.95514000181594	1.148636442648e-17	5.00173923619309e-17	29.0703954452894
PLEKHA6	-0.543364911252093	8.9538033647343	-8.95044797937797	1.19031260441056e-17	5.18182966361532e-17	29.0352053479388
TSC22D1	-0.280958790574457	8.97655273671498	-8.94561996579677	1.23476002412764e-17	5.3738846149165e-17	28.9990083291531
SAMHD1	0.570835782905743	8.33844914009662	8.94551808478118	1.23571545124572e-17	5.37608816294538e-17	28.9982446398422
ACSL1	0.96206935778025	8.12028843236715	8.94549543408063	1.23592796607987e-17	5.37608816294538e-17	28.9980748533868
LIF	0.486589676031788	6.5738782705314	8.94426078937138	1.24756665050908e-17	5.42526241301125e-17	28.9888205705407
GNLY	0.667687286042949	6.64542054347826	8.94179668629749	1.27112059272285e-17	5.52621207927742e-17	28.9703534610451
CLEC7A	0.592267617191855	5.47599122222222	8.93946767829185	1.29378783033012e-17	5.6232538193888e-17	28.9529019786807
FBXO3	-0.295260169548246	7.78435512801932	-8.93916726703813	1.29674060069007e-17	5.63458061545839e-17	28.9506511919635
C10orf82	-0.388470847950363	5.59646499516908	-8.93718983706927	1.31634418934215e-17	5.71823293798431e-17	28.9358368683666
DERL2	0.275140731595098	9.88849096135266	8.93626058095343	1.32565761965631e-17	5.75715178434919e-17	28.928875920712
RBM45	-0.201059766313434	7.02260962077295	-8.93186576442062	1.37059622639755e-17	5.9507238245222e-17	28.8959615056993
TFEC	0.698260364821526	6.09890329227053	8.93061954290109	1.38361161996601e-17	6.00562832159926e-17	28.886630083666
WDSUB1	-0.289887314347467	6.8229276884058	-8.9295567674798	1.39480777221339e-17	6.05260910714015e-17	28.8786729604411
GPR108	-0.27691386266034	9.53100312318841	-8.92735637809288	1.41827446044683e-17	6.15279718545688e-17	28.8622004269581
SAG	-0.239611570831012	5.09891958454106	-8.92652270807522	1.42726714342742e-17	6.19015701837175e-17	28.8559601326402
RGS19	0.502630505507524	8.04190043236715	8.92459255453752	1.44830473064672e-17	6.27972256609921e-17	28.841513813101
IVD	-0.316108558003344	8.00526087198068	-8.92399942900479	1.4548309342853e-17	6.30633702669256e-17	28.8370749637969
CLDND2	-0.278759680842166	6.58954997101449	-8.92389144545696	1.45602221495915e-17	6.30981787074697e-17	28.8362668550289
SCG5	0.477371222322926	6.97031206763285	8.92159700034061	1.48156424067937e-17	6.41879511471087e-17	28.8190976455496
FKTN	-0.314649294269381	6.50755976086957	-8.92114680583924	1.48662768400726e-17	6.43901558976601e-17	28.8157292152888
CBFA2T3	0.344583259551031	7.66668872463768	8.91854460304595	1.51623286892256e-17	6.56549436527059e-17	28.7962613572775
NFATC2	0.393174478876178	7.52204612560386	8.91848248254862	1.5169467010627e-17	6.56683559908628e-17	28.7957966622743
C5orf30	-0.711068824316785	9.24199605797101	-8.91678303122974	1.53660486484966e-17	6.65016395703643e-17	28.7830846957866
CFDP1	-0.292274021263244	7.15777143719807	-8.91242907695735	1.58812721399902e-17	6.87131399219864e-17	28.7505244296907
CHD3	0.317251025934192	8.54462188888889	8.91144040671787	1.60006288161803e-17	6.92111309267357e-17	28.7431323387186
BCKDHB	-0.524368687534857	8.21194416425121	-8.90996040714386	1.61809630647534e-17	6.99725467709707e-17	28.73206771521
CYP4F8	-0.182154774888457	5.18949189855072	-8.90776283369211	1.64524511574601e-17	7.11276360095461e-17	28.7156407376009
FERMT3	0.506490172685446	7.97900043719807	8.90515048500404	1.67810538774702e-17	7.25289645113745e-17	28.6961168690582
DOK5	0.394913021402671	5.40954896376812	8.90386266754149	1.69454295662243e-17	7.32199350919201e-17	28.6864935580671
SLC1A3	0.504967616982712	5.58241066425121	8.90352400573113	1.69889201421282e-17	7.33764072191051e-17	28.6839630395308
THSD4	-0.410223595231451	7.56237780434783	-8.90351037734148	1.69906725964859e-17	7.33764072191051e-17	28.6838612080617
FHDC1	-0.512231461168435	8.02512525845411	-8.90324819456073	1.70244211596675e-17	7.35026217496697e-17	28.6819021961894
PHLDA2	0.487840307863918	7.99756237439614	8.90066956941212	1.73599030394388e-17	7.49311512068846e-17	28.6626369708289
LMBRD2	-0.430927574456224	7.54991823913043	-8.89788857610477	1.77290529162489e-17	7.65042057732239e-17	28.6418640735804
FCHSD2	0.520268312395428	7.98012202657005	8.89736897610803	1.77988816318416e-17	7.6785140801449e-17	28.6379833599906
HS3ST1	0.312396115867256	7.28708664492754	8.89586765873738	1.80021767044653e-17	7.76415535096246e-17	28.6267714017161
EPHA3	0.425520799010038	5.65742249033816	8.89503205329854	1.81163212604514e-17	7.81131166897308e-17	28.620531589952
HCK	0.715365041899052	8.41568587439614	8.89319823330567	1.8369341296843e-17	7.91830677493355e-17	28.6068390922115
COX6A1	-0.255564780326274	9.64240188405797	-8.89260649047525	1.84517309683996e-17	7.95171254222917e-17	28.6024211629565
TBC1D22A	-0.23762694471556	7.9494523236715	-8.89075768913759	1.8711508551461e-17	8.06152506547702e-17	28.5886193697033
GTF3A	0.349173130995544	8.76212374396135	8.89016372540282	1.87957333719034e-17	8.09566559837799e-17	28.5841856863548
ZNF605	-0.255708927914106	6.23581041062802	-8.8887061070231	1.9004019940586e-17	8.18320954039382e-17	28.5733060461457
LILRA2	0.574006026701062	5.61172407246377	8.88603922331864	1.93910381362927e-17	8.34764929146734e-17	28.5534036068516
PGGT1B	-0.351979956079189	8.20949574396135	-8.88550546734991	1.94694290076499e-17	8.37917613356245e-17	28.5494207763364
CCL19	1.42733708825991	8.77331483333333	8.88419182050193	1.96636988035119e-17	8.46054459242444e-17	28.53961917525
ZNF213	-0.228103474274963	6.70186157246377	-8.88367216640446	1.97410770503277e-17	8.49158928387708e-17	28.5357421172847
UBXN4	0.153457121862795	8.60832339855073	8.8829813091498	1.98444150787402e-17	8.53378114433997e-17	28.530587978047
TRABD	0.209940207055215	8.42067998550725	8.8821734833795	1.99659287100504e-17	8.58376474780501e-17	28.5245615410278
GMFB	-0.394005844534293	8.26317748550725	-8.88211510837944	1.99747380019426e-17	8.58528080586006e-17	28.5241260738603
SOCS2	-0.331199032696598	7.16015365942029	-8.88165415029924	2.00444358827174e-17	8.61165108364451e-17	28.5206874765222
ERRFI1	0.668347214375341	10.3798651062802	8.8816392683129	2.00466900802579e-17	8.61165108364451e-17	28.5205764637667
FOXC1	0.294869013176243	7.0872920531401	8.88124631935216	2.01063015732038e-17	8.6349763970966e-17	28.5176452914785
RTN4IP1	-0.303372833100948	6.94171669082126	-8.88026363079347	2.02561477198705e-17	8.69703187835179e-17	28.5103153884028
SPRYD4	-0.35228131079197	7.98026753623188	-8.88000213819577	2.02962075876762e-17	8.71192999226959e-17	28.508365000272
TAX1BP3	-0.331108335819856	10.3643676231884	-8.87827773656205	2.05623521458795e-17	8.82383904733795e-17	28.4955042280355
DHRS12	-0.235788116843284	7.0607203236715	-8.87772995967039	2.06476172072046e-17	8.85808942012362e-17	28.4914192047526
GTF3C2	-0.220247074316779	8.41349679710145	-8.87765339368402	2.06595630587041e-17	8.86087514560572e-17	28.4908482307632
GPR19	0.374493008644733	5.20787358454106	8.87422583392039	2.12014009197698e-17	9.09086982446385e-17	28.4652913896898
SLC25A3	-0.197414427147253	10.4246809347826	-8.8736770000516	2.12894594001216e-17	9.1253661053318e-17	28.4611997549719
INPP5K	-0.225340097601785	7.37740382608696	-8.87365446724899	2.12930824388765e-17	9.1253661053318e-17	28.4610317733963
DTWD2	-0.382231725041825	7.44026150724638	-8.8732852539221	2.13525351109109e-17	9.14843258864786e-17	28.4582793370474
PEX11G	-0.278236867191858	7.42186128019324	-8.87257799506305	2.14668810289998e-17	9.19499956779851e-17	28.4530070337271
NNT	-0.382869135457335	8.4496363236715	-8.87246122109366	2.14858186656694e-17	9.20068614323566e-17	28.4521365627163
KREMEN1	-0.308501371932518	7.50273417391304	-8.87169078704803	2.16111778814147e-17	9.25192970892703e-17	28.4463936930535
ARID5B	0.43750050920245	8.03580723188406	8.87134784487437	2.16672115223734e-17	9.27347522913063e-17	28.4438374870761
PPP1R14A	-0.464567738008923	6.94850293719807	-8.86917450865655	2.20256746547835e-17	9.4244138708501e-17	28.4276395410108
BUB1	0.546573354643065	7.11669372705314	8.86858510462568	2.21238971542692e-17	9.46394979347271e-17	28.4232471590668
FAM53B	-0.238980160973234	7.82828899758454	-8.8650174665993	2.27277598020001e-17	9.71970590900797e-17	28.3966644961267
LRP5	-0.433506663134409	7.8954466352657	-8.86411433234191	2.28831962622669e-17	9.78360490550118e-17	28.3899363492604
PDP2	-0.352052792108203	6.05392075362319	-8.86246568285016	2.31696610602558e-17	9.9034761149452e-17	28.377655485587
CRNKL1	-0.18953830814278	7.88417966425121	-8.86170851097838	2.33024122722957e-17	9.95759931204517e-17	28.3720157998341
DNAJC18	0.251326626324595	6.10179308695652	8.86113888640798	2.34027778866084e-17	9.99785866023326e-17	28.3677732494942
STK38L	-0.330612053123254	9.23335076811594	-8.85964029294453	2.36688730822525e-17	1.01088792762072e-16	28.3566126480223
TULP4	-0.277343588957059	7.84611767149758	-8.85755567632869	2.40440132027054e-17	1.02664019589376e-16	28.3410898455139
GTF2A2	-0.355682400515901	8.71840425845411	-8.8572198118623	2.41050023767676e-17	1.02897397852601e-16	28.3385891111058
NDST3	-0.140029436001116	4.29748661594203	-8.85710174734078	2.41264779200614e-17	1.02962025388371e-16	28.3377100575411
ANKRD44	0.589651742958722	6.59950987922705	8.85696969797484	2.41505197037619e-17	1.03037567788352e-16	28.3367268887821
PDE3A	-0.545326777119348	7.37383769565217	-8.85669882673221	2.4199910580562e-17	1.03221193397562e-16	28.3347101580385
ITGA6	0.423617261084779	10.7466574782609	8.85633936341199	2.42656098686356e-17	1.03474265540592e-16	28.3320338933159
PHF3	-0.286454824525929	8.91452786231884	-8.85625448160017	2.42811495161938e-17	1.03513368517226e-16	28.3314019447898
DBI	-0.302192988706079	9.81469256521739	-8.85308601130405	2.48683163785294e-17	1.05988725273402e-16	28.3078155079834
SLC5A10	-0.228298767080309	6.05921842753623	-8.85198870877018	2.50749235856341e-17	1.06841264601505e-16	28.299648409921
ZSWIM1	-0.258288943809257	6.39458875845411	-8.85063127440667	2.53328630893791e-17	1.07912020462778e-16	28.2895461351266
GNL2	0.297126467861128	9.4210945942029	8.85000042758036	2.54536290018679e-17	1.08398041118804e-16	28.2848516171691
AP1S2	0.344036715142218	6.76451629710145	8.84976385071378	2.54990648181513e-17	1.08563086811574e-16	28.2830911625001
NMNAT2	0.307283056887898	5.61376498792271	8.84765038348921	2.59085467925809e-17	1.10277578293932e-16	28.2673655066119
RIMKLB	0.359313846765203	5.74242284299517	8.8448357733485	2.6463999358214e-17	1.1261232091394e-16	28.2464268403789
TK2	0.232612806818181	7.81555373188406	8.84326174166845	2.67797522530643e-17	1.13926113577107e-16	28.2347191630008
GAL3ST4	-0.40281992163971	7.15844227294686	-8.84133327098646	2.71716945331687e-17	1.15563257748894e-16	28.2203770994186
VPS52	-0.205066270566082	9.03903445652174	-8.83992366346982	2.74617709635771e-17	1.1676641547072e-16	28.2098951786951
MST1	-0.458776950501949	6.44180601449275	-8.83970835409448	2.75063475663462e-17	1.16925360790136e-16	28.2082942264847
PNPLA7	-0.35864033832962	6.72946837922705	-8.83966213853228	2.75159251460441e-17	1.16935486283568e-16	28.2079505899876
DPYD	0.451699708728383	7.12456063043478	8.83943201177991	2.75636651266103e-17	1.17107744306548e-16	28.2062394973644
PRPF38A	-0.240319827872275	9.42252161352657	-8.83668604314151	2.81396853485647e-17	1.19523791583776e-16	28.1858243705497
SEL1L	0.379571230200774	8.81048030917874	8.8353064143511	2.84335714050663e-17	1.20740519703092e-16	28.1755690424208
UNG	-0.376811752440041	8.20174548792271	-8.83232050985869	2.90800693625558e-17	1.23453554652794e-16	28.1533773732835
TRPC4	0.326414815532623	4.89066579710145	8.83223404081733	2.90990065856135e-17	1.23501686085872e-16	28.1527347993143
RDX	0.58678972336866	6.45775742753623	8.82868486543148	2.98869225697943e-17	1.26812631509589e-16	28.1263636600195
FAM45A	-0.295484265407124	8.4697270410628	-8.82812675727875	3.00127296906469e-17	1.27313200261734e-16	28.1222174547066
EIF4E3	-0.355631555772442	9.03338457971014	-8.82663477361055	3.03516284683213e-17	1.28717201001746e-16	28.1111343341684
FN3K	-0.339733915365314	6.57809507971014	-8.82548410337773	3.06155844450677e-17	1.29802729667831e-16	28.1025875163157
LMF2	0.33750812827663	8.93941072463768	8.82522411477447	3.06755381227322e-17	1.30022996878592e-16	28.1006565079009
PNPLA4	-0.545527208937534	7.83278829951691	-8.82465424449098	3.08073578049559e-17	1.30547684925251e-16	28.0964240571469
CLEC5A	0.774094758993302	4.98027054830918	8.82368766283705	3.10322264133627e-17	1.31466295996756e-16	28.0892456412776
ZNF658	-0.252238161042941	5.80519842995169	-8.82338915913809	3.1101999109606e-17	1.3172754431332e-16	28.0870288821332
CHST10	0.293416169617963	6.34108302657005	8.82215811781716	3.13913893124919e-17	1.32918568972722e-16	28.0778874193593
ATRN	-0.391384006204682	8.00640353623188	-8.82042092579762	3.18043047409292e-17	1.34631871931451e-16	28.0649888675348
SSH3	-0.339186886224194	8.1914005821256	-8.8179831459357	3.23928258243296e-17	1.3708745116437e-16	28.0468914190975
IPP	-0.3256051043642	6.53646844927536	-8.81737574792724	3.25411319334329e-17	1.37679233285659e-16	28.042382785334
MYL10	-0.183659687744006	5.10676534782609	-8.81564445615771	3.29675538559487e-17	1.39447089462005e-16	28.0295328046583
CATSPER3	-0.246366138106525	5.52646485024155	-8.81555992467991	3.29885152502876e-17	1.39499443490092e-16	28.0289054399471
OSM	0.964531430911877	6.37145731400966	8.81354813353899	3.34912943462913e-17	1.41588716030588e-16	28.0139758046807
DUSP2	0.427073518962637	7.05902665217391	8.81147717490553	3.40167847178383e-17	1.43772891664393e-16	27.9986095182024
ARHGAP5	-0.285703723996095	8.27760137681159	-8.8106410569087	3.4231249160718e-17	1.44641713497355e-16	27.9924063141933
ADCY3	0.362978630856105	8.42315435507246	8.81001352613408	3.43930897927614e-17	1.45287783265445e-16	27.9877508944791
PLEKHG3	-0.35551738378416	6.99892756280193	-8.80962280811593	3.4494238665675e-17	1.45677201807662e-16	27.9848524160022
FBP1	-0.621284623257109	8.71222233091788	-8.80787988314811	3.49490450363626e-17	1.4755960792048e-16	27.9719238801869
DPY19L3	0.248050075501957	6.56828917149758	8.80761314503709	3.50191706668961e-17	1.47817283768241e-16	27.9699454450381
FRRS1	-0.48004238650307	6.27905160869565	-8.80686709617902	3.52160479538088e-17	1.48609710542027e-16	27.9644121104889
F2RL1	-0.690957193321251	9.17171824154589	-8.80573866939483	3.55159162047214e-17	1.49836229035028e-16	27.95604334474
PLEKHA5	-0.336436273494148	7.65855689855072	-8.80554976176052	3.55663629654832e-17	1.50010112782784e-16	27.9546424184002
TTLL1	-0.265919724902392	6.36769557004831	-8.80529218549125	3.56352616355678e-17	1.50261711686459e-16	27.9527322832196
APOA1BP	-0.297952675264918	9.13888610144928	-8.80513057546038	3.56785578917206e-17	1.50405251439261e-16	27.9515338344
GOT2	-0.296511736823762	10.136782173913	-8.80028061510395	3.70024038402554e-17	1.55945556226139e-16	27.9155750715286
PRPF4	0.271529967373128	8.20190454347826	8.80012936923224	3.70444605379104e-17	1.56082325175417e-16	27.9144539166853
LRRC66	-0.882893392986611	7.70458930193237	-8.79706128059733	3.79078890601168e-17	1.59677176801036e-16	27.8917136497115
CLEC18B	-0.317173983965419	5.94799557246377	-8.79702818296585	3.79173112593193e-17	1.59677176801036e-16	27.891468364059
PSMD14	0.312028515755719	9.24945027294686	8.79455147998344	3.86289940180075e-17	1.62620090986323e-16	27.8731153789368
ING2	-0.327625060791962	6.5946085942029	-8.79452678605534	3.86361560087499e-17	1.62620090986323e-16	27.872932408614
TIFAB	0.396618517010597	6.14922276811594	8.79094767859866	3.96882308527869e-17	1.67005033554801e-16	27.8464166392893
KIF22	-0.290736692763521	7.93955126328502	-8.78997076501257	3.99802877473362e-17	1.68190436495459e-16	27.8391804732332
AZGP1	0.928099125697157	8.2032863236715	8.78970304484681	4.00606957945308e-17	1.684850847197e-16	27.8371975203921
DNAJB5	0.309744469813169	6.3756254178744	8.78856137697263	4.04053892985194e-17	1.69890810217397e-16	27.8287418662013
SHANK2	-0.320936175474063	6.50567440338164	-8.78658222841768	4.10099062076803e-17	1.72387994252719e-16	27.8140852753595
YEATS2	0.230862305563291	8.13049634057971	8.78562055166205	4.13068672493852e-17	1.7359138858799e-16	27.8069643921713
NUP210	0.502320651840487	7.97850642995169	8.77984680295382	4.31350589928206e-17	1.81227467345483e-16	27.7642230223938
MDK	0.444600572783047	9.08710328502415	8.77975717654669	4.31640604533684e-17	1.81302441568284e-16	27.7635596962841
SLC37A2	-0.912187932515336	6.48595008695652	-8.77922508484044	4.3336633453474e-17	1.81980266215092e-16	27.7596217748686
CCR2	0.590668751673166	5.96992685990338	8.77807266515367	4.37127421342118e-17	1.83512211940862e-16	27.7510934715622
APOL4	0.377655319157836	5.83687314492754	8.7775723270369	4.38770389530788e-17	1.84154380172129e-16	27.7473910360227
PCBP3	0.395341515128279	6.43781599033816	8.77653663279442	4.42190763429427e-17	1.85542011270117e-16	27.7397274964765
NXT1	0.258939382738427	8.31547169565217	8.77579071313234	4.44670495928438e-17	1.86534337360171e-16	27.7342085059759
CEP164	0.176369443181814	6.46562484299517	8.77341708477454	4.5265333764915e-17	1.89834048777712e-16	27.7166483918781
FAM195B	0.249404703569438	7.19520523429952	8.77286880757788	4.54517345273544e-17	1.90566599020649e-16	27.7125926980817
PPP1R13B	-0.338238767359174	8.66340304347826	-8.77260650417212	4.55411797534497e-17	1.90892368370728e-16	27.7106524595207
HLA-DQB1	0.834120311349687	7.72630512560387	8.77096774848811	4.61039520998111e-17	1.93201476424453e-16	27.698531608679
PTK7	0.283586748605692	6.48836782608696	8.76774226859348	4.72318142464185e-17	1.97876827357192e-16	27.6746792932218
NUDT14	-0.330584998117681	7.19261099275362	-8.76723188773537	4.74127660663911e-17	1.98583727150753e-16	27.6709055960201
TNFSF11	0.499202228806475	5.73533413285024	8.76523253955699	4.81282539815862e-17	2.01528537865178e-16	27.6561240994549
ZIC1	-0.207816493307308	4.69299410628019	-8.76414659042744	4.85213408447975e-17	2.03122181882742e-16	27.6480964767042
C9orf85	-0.364097190602342	7.31608978985507	-8.76270663783206	4.90474730516995e-17	2.05271821932312e-16	27.6374530206095
DHX35	-0.265944483825992	6.44536809661836	-8.76112597309888	4.96315224940139e-17	2.07662685903764e-16	27.6257708697314
NDUFA2	-0.355450973020082	8.86623508454106	-8.76081287614635	4.97480248493957e-17	2.0809656417697e-16	27.6234570493835
DAP	0.284900776422194	9.46716012318841	8.75899518064422	5.04297507659347e-17	2.1089394742594e-16	27.610025205635
CAB39	-0.320519638873394	10.031455321256	-8.75680312862318	5.12641889750799e-17	2.14328359926427e-16	27.5938296060627
SP140L	0.383074225669263	8.04311214975845	8.7540212428637	5.234285998448e-17	2.18781846092537e-16	27.5732801338071
AMICA1	0.619954241982711	8.12175356280193	8.7468279077901	5.52373330726293e-17	2.30820750774826e-16	27.5201646078634
C9orf3	0.221467662925267	6.62309537681159	8.74610421971278	5.55371604645977e-17	2.32013983215984e-16	27.5148225641829
ARHGAP32	-0.502359577175131	9.18601081642512	-8.74542672378548	5.58193099579906e-17	2.33132769500721e-16	27.509821772441
HPCA	-0.279879860080865	6.03723422705314	-8.74510153984804	5.59552393303526e-17	2.33640440482415e-16	27.5074215912181
ZNF552	-0.337405568739547	6.80819951207729	-8.74200847312818	5.7264655700117e-17	2.39046473101105e-16	27.4845947499425
HBEGF	0.859467065323481	8.45247342512077	8.7419081956818	5.73076108385831e-17	2.39164351242376e-16	27.4838547951153
ZBED2	0.623370447364747	6.10997073188406	8.73987766940433	5.81843068856212e-17	2.42760762823679e-16	27.4688726458696
PVRL2	0.293521174567772	8.84591342753623	8.73921886917982	5.84715914708211e-17	2.43896774382011e-16	27.4640122320616
PLEKHM3	-0.266637677286671	6.71459766908213	-8.73902620142915	5.85558735893163e-17	2.44185656068765e-16	27.462590839728
NOSIP	-0.248155974484103	8.38700635990338	-8.73881531701454	5.86482623960611e-17	2.44508186813337e-16	27.4610350800119
ABL1	-0.268339780117127	8.34224142270531	-8.7387533473512	5.86754388258296e-17	2.44558747463082e-16	27.4605779155042
ZNF235	-0.218359938232003	6.00857539371981	-8.73581012319323	5.99806284925993e-17	2.49934665034162e-16	27.4388676425301
FAM3A	-0.291314319227549	8.84983048550725	-8.73509476408912	6.03021751446069e-17	2.51210112349399e-16	27.4335916590161
FBXO34	-0.442332752649188	8.54589557729469	-8.73448815118439	6.05761779138985e-17	2.52286895765957e-16	27.4291179438275
LRG1	0.547293100669272	8.10094722222222	8.73290496436133	6.12971109613317e-17	2.55224020044223e-16	27.4174430926329
TM2D2	0.221366731385948	8.04154260386473	8.73222354414366	6.16100163101281e-17	2.56461161643415e-16	27.4124185629825
ROPN1L	0.467580381553264	5.36699259903382	8.72993361014704	6.26731734018011e-17	2.60819908054461e-16	27.3955354528172
GHR	-0.881985616076412	5.95663293961353	-8.72980966005456	6.2731235450923e-17	2.60994702333064e-16	27.3946216868531
