id	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
GSM2869431_treat	0.0312589447840585	0.0850542485761873	0.358495301265472	0.075622322274161	0.0194413821126934	0	0.0277126488140079	0.0185609209256091	0	0	0.0428294090345594	0	0.00512825018801356	0.0819282589663071	0.0756318538724206	0.0667730874271773	0	0.0085935579826465	0.043388122453722	0	0	0.0595816913229643
GSM1900148_treat	0	0.0932822245583409	0.188102183719484	0.258893769975164	0	0	0.0213009001917933	0	0	0.0694137733451688	0.0510167877658463	0	0	0.0878179922483528	0.0975229693125996	0.060771613178835	0	0.0076057169816116	0	0.0186350549934777	0	0.0456370137293259
GSM1900154_treat	0	0.0433878938497754	0.194248000482489	0.0808304220499476	0	0.0351275497471073	0.0649284765345974	0	0	0	0.00608696007427828	0.0110214128734656	0	0.106703176533955	0.0943923622450637	0.0181856078514636	0	0.0380563016036657	0	0.0943136891957536	0	0.212718146958438
GSM1900155_treat	0.16525723535793	0.109926107778479	0.084830655959644	0.0621540394357729	0	0.0815265397338184	0	0.0749059013734938	0	0	0.0536868857241517	0	0	0.0956617594260008	0.07270870501798	0.0312384485356251	0	0.025704956602919	0.0122981833161671	0.0265100001997557	0	0.103590581538263
GSM1900172_treat	0.0338762405609236	0.0578562131098043	0.219355337209413	0	0	0.157726689736711	0	0.0533432882931122	0	0	0.0402576983778778	0	0	0.110976566105565	0.0869045889001631	0.0067625902861409	0	0.0239727650875169	0.0528065954837839	0.0424731317374276	0	0.113688295111561
GSM1900175_treat	0	0.0714832652419662	0.352453239649339	0.0636328469292954	0	0.040660146540065	0.0425760120844897	0	0	0.0132629623015196	0	0.0167337955810187	0	0.0945426119597513	0.115335599939946	0.0638013948241825	0	0.0129286741538977	0.04105279905572	0	0	0.0715366517388087
GSM1900176_treat	0.0138819512302649	0.115584023523974	0.16858029925363	0.135005435759932	0	0.0244677144179224	0.0800197043430825	0	0	0.0364333618578047	0.056080735698809	0	0	0.128177677396806	0.0804660622727324	0.0723987491891196	0	0.0253453370013751	0	0.0352805042601087	0	0.0282784437944379
GSM1900180_treat	0.177791859719152	0.0363022600603728	0.220073385597628	0.12106082995705	0	0.012792676149431	0	0.064694848406513	0	0	0.0434758961232298	0	0.00072824589338546	0.0649117526255865	0.048406464412387	0.0655872697002007	0	0.0359969449177388	0.104026367534174	0.00253395675957314	0	0.00161724214357736
GSM1900181_treat	0.0840708664354868	0.0936161801644857	0.146471536871762	0.099177912959679	0	0.0590308713019002	0.0214684510045314	0.0789534155038613	0	0	0.0769327565066555	0	0	0.0233399681282918	0.0345397956139278	0.0929454348452511	0	0.0890328903557623	0	0.0824772747983337	0	0.0179426455100711
GSM1900184_treat	0.144532679793297	0.0643542737944393	0.22175302987944	0.0417813022267796	0	0.0355556504823565	0	0.0753011211542204	0	0	0.04609545414618	0	0	0.144266670229426	0.025522000335074	0.0435485105952653	0	0.0316024438958547	0.0364042904398363	0.0545017089109445	0	0.0347808641168868
GSM1900185_treat	0.108090694235765	0.016647816246231	0.206068014407408	0.0869719549187807	0	0.020333342906358	0.0267062889314481	0.0159987816208776	0	0	0.0196034657956648	0	0	0.05740476337963	0.0809757256926916	0.0395929873837724	0	0.054253663009736	0	0.0990175600115185	0	0.168334941460118
GSM1900186_treat	0.0912233215876927	0.0543446032655376	0.316365389352792	0.0585209163118323	0	0.0463940594283739	0.0363977866642455	0.069422943977441	0	0	0.0291193407661914	0	0	0.0811830641915657	0.0804981480820528	0.0909493554232787	0	0.0171964824744791	0.00349524209129341	0	0	0.0248893463832244
GSM1900192_treat	0.105417055954756	0.0974257098114984	0.155429195105503	0.197352332243237	0	0	0.0170086024753281	0.0476253092688795	0	0	0.0451499902172963	0	0	0.0596870657656264	0.043776781002504	0.102132753972138	0	0.02493992422724	0.0875144465926743	0	0	0.0165408333633186
GSM1900195_treat	0.146748361427702	0.0790877632425581	0.0646453009753076	0.0267566267707087	0	0.033802293579638	0.0226145019993523	0.0623402946286656	0	0.0161598703863389	0.0240322286276588	0	0	0.0474159894863896	0.150630034577761	0.0507017753580722	0	0.0159965199455463	0	0.075297317570774	0	0.183771121423528
GSM1900202_treat	0	0.0443449318693123	0.356623494765625	0.106985127818352	0	0.0399670235297977	0.0337394737731308	0.0562487217196804	0	0	0.00565009089364255	0	0	0.109109335487631	0.0411370502902551	0.0878658659466969	0	0.025864852267063	0.0858697936687436	0	0	0.00659423797006871
GSM1900206_treat	0.154033927099746	0.133522163577912	0.204988530667308	0.0492151332507928	0.0196719918333235	0	0.0369439766272138	0.0517996314802977	0	0	0.0360283990245193	0	0	0.147948871108783	0.04275758967841	0.0300983724272741	0	0.0273253039184846	0.0181137087756939	0.0239681559731143	0	0.0235842445571265
GSM1900208_treat	0	0.0254064003348232	0.256332476419835	0.106604729510257	0	0.0841764513867169	0.0402561464867879	0.0239059527094095	0	0	0.0281760797478942	0	0	0.0637287627024334	0.0890593501309948	0.0619003651577263	0	0.0522238278698491	0	0.0518871651978429	0.00322963516932837	0.113112657176102
GSM1900210_treat	0	0.0202447138792463	0.13235529701202	0.0608308555127692	0.0151110195261322	0.0620762698157215	0	0.0212681557226428	0	0	0.0534996689292347	0	0	0.128099787308917	0.0489932120104587	0.0377712705847931	0	0.0429810290846524	0	0.212152478172217	0	0.164616242441195
GSM1900213_treat	0.163557217244686	0.116431835955422	0.0889708343199211	0.085406512222279	0.0764944202623337	0	0.00393279621979144	0.112670653732913	0.00519696241736442	0	0.0361127214075666	0	0	0.0777475831200401	0.0502526535764721	0.0808305951679311	0	0.0666859164648242	0	0.0357092978884556	0	0
GSM1900214_treat	0.0705945237701033	0.113015887592775	0.181762636822801	0.0717288571065607	0	0.0553681430466463	0.0089832479938124	0.0837119461957498	0	0	0.0660429957723191	0	0	0.0655459448536658	0.0648872454658535	0.0644604871427904	0	0.0444099799959539	0	0.0750275615979377	0	0.0344605426430308
GSM1900215_treat	0	0.00722574336203603	0.235573600783875	0.0721335986017554	0	0.127624731412822	0.0197166655961539	0	0	0	0.0369802652627086	0	0	0.0475490608109603	0.134335573108788	0.145535174563383	0	0.0100828995872591	0.10603233374758	0	0.0091440408178804	0.0480663123447968
GSM1900217_treat	0.0690943539062364	0.106765673729393	0.202041093382716	0.114685034530886	0	0	0	0.0568620094362917	0	0	0.000827697057489771	0	0	0.0723143583237927	0.0532868910719427	0.092053487858817	0	0.0471268045434077	0.175914426302898	0	0	0.00902816985612862
GSM1900227_treat	0.0136183227636499	0.0894326244760641	0.36147853588235	0.0884377165564549	0	0.0942579222752286	0.0068897399839359	0	0	0	0.0576952586054977	0	0	0.11574490104696	0.030735628998594	0.0612271330141603	0	0.0290841964891899	0	0.0130022572697858	0	0.0383957626381292
GSM1900233_treat	0	0.0254651417453859	0.127914950924674	0.0190035758417346	0.0376525301882571	0.0294694302308792	0	0.00759611958739248	0	0	0.0738376624489953	0	0.0534539106385788	0.187624080367315	0.00579467241580171	0.0166449985109875	0	0.0632215689823037	0	0.141322469368138	0	0.210998888749557
GSM1900239_treat	0.0776910775669535	0.182229788723959	0.180010358597783	0.12748912202307	0	0.0486982202259002	0	0.0570445238974476	0	0	0	0.00694971505717525	0.0162185988106782	0.0442513875375548	0.0368613039006726	0.0742007934688376	0	0.0271529429062999	0.121202167283669	0	0	0
GSM1900241_treat	0.0359843321356246	0.110880649062741	0.293655566793287	0.080977404731267	0	0.0123892707759883	0.0195309341963253	0.0406353320782115	0	0	0.049028627385806	0	0	0.107419157357184	0.0960553589239359	0.0517643570828037	0	0.0307784812949373	0.0266222334809136	0.0262320553962426	0	0.0180462393047316
GSM1900244_treat	0.00540698067375098	0.0520018719284272	0.252269765255721	0.0168812008133926	0	0.151454097448108	0.0525687617335208	0	0	0.000196438594183667	0.0411724422627359	0	0	0.0394788089745765	0.116545682992785	0.0604127405882746	0.00422537669210926	0.0493993581318142	0.124744880859173	0	0	0.033241593051428
GSM1900248_treat	0.0803326233579492	0.245770168116369	0.032816004530578	0.0467947068266573	0.0282368093244632	0.0618395160346082	0.060874960857388	0	0.0109854446399318	0	0.0475584578181408	0	0.00258247324913822	0.0883211107073619	0.105561202985665	0.0435238334314135	0	0.0632545828978998	0.0815481052224361	0	0	0
GSM1900251_treat	0.0216489252010133	0.12771027350469	0.256538424128326	0.1242895279696	0	0.0318343075683301	0.0308521862805019	0	0.00516726911784064	0	0.0669917773211049	0	0.00101694939669201	0.157222441245031	0.05705023401111	0.0442608236128609	0	0.0056229795858451	0.01395014542176	0.00885821402062051	0	0.0469855216146727
GSM1900254_treat	0	0.0170771700487035	0.468233897633106	0.111829714083507	0	0.0069111053112758	0.0283463927925593	0.00431077581446528	0	0.0703622890569582	0	0	0	0.0444192845371758	0.0556626603846177	0.0852707815046266	0	0.00494964210339395	0.0713071414225486	0	0.00816491318913839	0.0231542321179239
GSM1900257_treat	0.00149830395326485	0.0660644183816622	0.178845318509132	0.0918372198137179	0	0.0766188470180739	0.179359212641782	0	0	0	0.00265336623680261	0.00659584688919591	0.037291623787873	0.0464937078832772	0.114060148565614	0.0490428003066936	0	0.0205870937774633	0.0172553767823898	0	0	0.111796715453057
GSM1900260_treat	0.0275516192717192	0.0454001797391666	0.389768679108064	0.156065668681135	0	0.0372955879859247	0.0278056082574743	0.00309190935371525	0	0	0.0180059154505098	0	0	0.0522290252168969	0.0556002149182567	0.140280915589463	0	0.0167236183095378	0.0161751488564678	0.0140059092616683	0	0
GSM1900263_treat	0	0.0291226550750565	0.21781247976976	0.25673475054606	0	0	0	0.0730224119470816	0	0	0.0162885797804918	0.0400568031661049	0.0204633637242002	0.104054262717062	0.0560037221543892	0.0629499555104022	0	0.0489968990418216	0.0744941165675702	0	0	0
GSM1900265_treat	0	0.0217844929244808	0.374396670637906	0.123731175142166	0	0.04325052980093	0.0153216101014999	0	0	0	0.0269914298941798	0	0.000236184082457005	0.0790798991560227	0.0175762168582339	0.13420151546779	0	0.0251436095329153	0.118305271636692	0	0	0.0199813947647272
GSM1900268_treat	0	0.0376903806204504	0.234555923372847	0.0799312586748901	0	0.19508823003975	0	0	0.00520715300942219	0	0.0110409891326031	0	0.0480516849368854	0.0257007814380636	0.0446140189670629	0.101619509039128	0	0.0401880718123547	0	0.0373129761497842	0.0124621344128131	0.126536888393946
GSM1900271_treat	0.00306861381153196	0.0554864590390563	0.332471372201017	0.0655755681300207	0	0.0942433924297743	0.0079511768952284	0.00734174266297789	0	0	0.0317697664908576	0	0	0.0744046635684557	0.0294207186348196	0.0939048548586366	0	0.0438340171004424	0.118630645230565	0	0	0.0418970089466162
GSM1900274_treat	0.0156557288053721	0.099405064938111	0.300704971490087	0.0792373314858724	0	0.0169203149394681	0.0067217285011368	0.00469255708228698	0	0	0.0467957899517463	0	0	0.0726735359384974	0.00246425263004683	0.0191915837374548	0	0.0658384792603598	0.0715531462748594	0.0322993489209691	0	0.165846166043732
GSM1900277_treat	0.142625718933956	0.182838827340017	0.159051618465966	0.130756972140035	0	0.00546571087687186	0.0291133381217181	0.0456294018948133	0	0	0.010271161797742	0	0	0.0914147248715471	0.0216370522661841	0.0399589615031258	0	0.060091520192781	0.0528896158009117	0	0	0.0282553757943312
GSM1900280_treat	0	0	0.265083994712257	0.207287320933896	0	0.0576557530459453	0.0489725595800827	0.00338707011256093	0	0	0.0164203098932068	0.00419042257211519	0.00459397274933029	0.00731367536051929	0.080642953263142	0.130364136521116	0	0.0196177436380456	0.154470087617783	0	0	0
GSM1900283_treat	0.0505494788897082	0.140599502415539	0.0367953272380528	0.0289889192771465	0.0197580437979729	0.0528101988044404	0.0108318721351225	0.0213603942085777	0	0	0.0285576625772325	0	0	0.111829630914835	0.0145406809578965	0.0222625553216386	0	0.0610628953182088	0	0.0818238059560633	0	0.318229032187566
GSM1900285_treat	0.00881143829533652	0.0651375691998076	0.243869187993147	0	0.00265564557723745	0.0347755996868143	0	0.0310848610716137	0	0.0106327720039987	0.0239172017162393	0	0	0.128409043564621	0.0352559447033117	0.017169627629707	0	0.0476273798770494	0	0.172276943720508	0	0.178376784960608
GSM1900291_treat	0.142242650820746	0.0690709877184498	0.19227860169142	0.173916493004263	0	0	0.0473416476722713	0.0874284773045846	0	0	0.0362893222787686	0	0	0.0524998821287923	0.0355455732999209	0.065693730730838	0	0.0769464482625801	0.0207461850873665	0	0	0
GSM1900294_treat	0	0.105197219055349	0.221687172459079	0.120035538212776	0	0.0177366044424132	0.0613754140189777	0.00809490637716046	0	0	0.0741811191416597	0	0.00268728018088116	0.0790389068021067	0.136795560721932	0.0837838589669587	0.00174259712199158	0	0.0700316102907034	0	0	0.0176122122080101
GSM1900297_treat	0	0.154681667782187	0.344002791452785	0.0927970337221577	0.00916010840829401	0	0.00138971262485089	0.0202345157350686	0	0	0.00273380770221784	0.00144520482216895	0.00525963181728302	0.0638790189785818	0.119865741805183	0.0777026323592708	0	0.025306392458385	0.0524758873688291	0	0	0.0290658529627369
GSM1900299_treat	0	0.083633898164833	0.476842047883237	0.0749308629979191	0	0.0501343033808751	0.00738586301010841	0	0	0	0.015453099478156	0	0	0.0469617237115829	0.0518020506726379	0.0560179735136693	0	0.0189472462429093	0.0832380503879442	0	0	0.0346528805561279
GSM1900302_treat	0.015674676514669	0.0660346787784671	0.264394488564115	0.224764208710869	0	0	0.0147608421056029	0.0381923180350297	0	0	0.0358605796597354	0	0.0215520857377369	0.0678319170284818	0.0687886037881807	0.0935338418147258	0	0.024138815622931	0.0644729436394548	0	0	0
GSM1900307_treat	0	0.0355093130515944	0.311831436345557	0.182237116174543	0	0.038373798922908	0	0	0.00318855009411899	0	0	0.022303650049788	0.0123640396533899	0.0767044290640146	0.0426719710241137	0.143450304805621	0	0.0158700331277906	0.115495357686561	0	0	0
GSM1900310_treat	0.258876775354204	0.0870705174645572	0.103896113602341	0.102135051522959	0	0.0119463730902215	0.0196815168470004	0.0565108620609401	0	0	0.0642471114463153	0	0	0.086870649962358	0.0360058712399462	0.0672134187547909	0	0.0618850474315047	0.0302401734577772	0.0134205177650847	0	0
GSM1900313_treat	0.091526703810669	0.177404229217918	0.186823849118444	0.143194490996985	0	0.047810214465453	0.00456343899230363	0	0.00981706052098416	0	0.0779420237452956	0	0	0	0.0396017384789293	0.101048707774332	0	0.0552466951793555	0	0.0650208476993305	0	0
GSM1900314_treat	0.0749634727823519	0.164300580880574	0.195066991369871	0.137430848653185	0	0	0.0253979228368235	0.0435138944635027	0.00960185336752162	0.0428024520401503	0	0	0	0.0780709534352291	0.113899936758252	0.095436188143416	0	0	0.0195149052691228	0	0	0
GSM1900315_treat	0	0.0553650527470192	0.166329441664872	0.120105836118219	0.0169670356726418	0	0.101568111528099	0	0.0344452150914388	0	0.0136635604509471	0	0.000327198467579089	0.138073447734753	0.152489023473998	0.0900737393158448	0	0.00904318761460975	0.0829744429052411	0	0	0.0185747072147369
GSM1900316_treat	0.157214998844971	0.1317346717953	0.079562635630325	0.113483500951227	0	0.0427342307260657	0.0425288020727624	0.0315578893666716	0	0	0.0396441205429307	0	0	0.0809276872028277	0.0905869812726081	0.0624663618558946	0	0.0304761690950244	0.0588668178079098	0	0	0.0382151328354821
GSM1900318_treat	0.00534624945081581	0.0551379934953202	0.154939486473205	0.0882593752092103	0	0.108913091532779	0	0	0	0	0.0683613411649863	0	0.0483393491929077	0.0335131626938834	0.0573045848558586	0.106247810003636	0	0.0390317743749889	0	0.0783821507028452	0	0.156223630849565
GSM1900320_treat	0.00732065756244263	0.022103592291299	0.0505137044512495	0.0209586018838848	0.0449380892704845	0	0.0909246253166679	0	0	0	0.0354507125752107	0	0.0710282628427527	0.0567276747476563	0.127779845410249	0	0	0.0721991451618003	0	0.207710556636877	0	0.192344531849426
GSM1900321_treat	0	0.115266229757504	0.319387457199586	0.140160555160908	0.0587438640929546	0	0.0473665462302566	2.0220781622718e-05	0	0	0.0245852477019291	0	0.00208068454911857	0.0147674697053186	0.0640495016245446	0.0890052866589432	0	0.0313433180493112	0.0859715411243749	0	0	0.00725207736362729
GSM1900322_treat	0.0299756053331111	0.0981618729601609	0.150347223378443	0.055849797051396	0.0551885666025853	0.026357518133432	0.0381139843928484	0	0	0	0.0476074139992213	0	0	0.114584617641175	0.0337283261259051	0.038123709284146	0	0.0714635532665741	0	0.139138098909378	0	0.101359712921624
GSM1900323_treat	0	0.00124475324843682	0.266794418787838	0.270248048332787	0	0	0.0630649558305818	0	0	0	0.0176139900980103	0.00153815173280952	0.00393331763794589	0.130690733757893	0.0437638063923251	0.110583490597914	0	0.0276464996729694	0.0628778339104896	0	0	0
GSM1900324_treat	0.00496889183781103	0.0430271411996539	0.33704006834774	0.055763501433704	0	0.044065444805332	0.000813962832761821	0.00466180407251134	0	0	0.040858105308911	0	0.00562745036120918	0.127362099976289	0.0641437185925183	0.071130883352309	0	0.0171468924365779	0.0780059033912456	0.0329191541545189	0	0.0724649778969065
GSM1900325_treat	0	0.0325469972450681	0.43183376567351	0.112857240784851	0.00689515651743464	0.031946199579404	0.00292347233419567	0	0	0.0211261265706808	0.0142134835074162	0	0	0.0925025218028643	0.0437188467336634	0.104584775257209	0	0.0228628489950741	0.0710272598266227	0	0	0.0109613051720066
GSM1426090_treat	0.0387804335067892	0.0881604495827122	0.213496027226271	0.136615193808987	0	0	0.0147134790459561	0.0348911762291687	0	0	0.0437217118556867	0	0	0.0684199746948267	0.197050380452962	0.10447656513519	0	0	0.0596746084614508	0	0	0
GSM1426093_treat	0.0169370494125894	0.0542633346113833	0.417436147833857	0.125399625678357	0	0.0572950006480307	0.00606088987582649	0	0	0	0.0267695323413778	0	0	0.0763974164424125	0.0435752638243729	0.113910227418567	0	0	0	0.0555735198660755	0	0.00638199204715049
GSM1426094_treat	0.0198774741262993	0.0948054493358328	0.156924100568125	0.053429989074896	0.023324829642016	0.0226846871662985	0.0362906110191906	0.0126331849477261	0	0.00472734205896123	0.0595252948608083	0	0.0333562057188964	0.0626849973340339	0.128610027624399	0.0258535874779863	0	0.0234471863410661	0	0.106321081356676	0	0.135503951346788
GSM1426095_treat	0	0.120113576602887	0.225471748373542	0.179824645959222	0	0.0298438700644456	0.0481728381581309	0	0	0.0484328552929399	0.0406448528867632	0	0	0.0787878060432241	0.0529850607881843	0.0704128876808813	0	0.0149458228070569	0	0.0357046874882479	0	0.0546593478544757
GSM1426096_treat	0	0.0458468523501504	0.230945545326059	0.0815214011691303	0	0	0.0500372036060586	0	0	0	0.00159851055697766	0.0187814998912519	0	0.0835036315184014	0.0551064867666672	0.0208306335565256	0	0.0330835129592273	0	0.127633744721506	0	0.251110977578044
GSM1426097_treat	0.192566735012543	0.106008310871028	0.111879881709701	0.0369518237577105	0.0222052241803992	0.032020039948362	0.00903281812516562	0.0848833588839569	0	0	0.0424038668126025	0	0	0.108341127349689	0.0381679507616747	0.0257343317789071	0	0.0342603669709109	0.0270429594806073	0	0	0.128501204356742
GSM1426098_treat	0	0.0426350576178978	0.204283201768896	0.0699591698594735	0.0262783739676985	0	0.0359211991190488	0.0137028282957197	0	0	0.0223174646778618	0	0.0176111477331992	0.0831322944527426	0.106147879923887	0.064064764351897	0	0.0336004678401704	0.0725547956192576	0	0	0.207791354772251
GSM1426099_treat	0	0.0596325714431019	0.418040728219078	0.0807658161347163	0	0.0261246655219999	0.0439685181567119	0	0	0	0.00508261277735072	0	0	0.0819098515189938	0.0681195698762982	0.0522806026604357	0	0.0151766860782576	0	0.0674841980846448	0	0.0814141795284115
GSM1426100_treat	0	0.168229774832172	0.194576674499183	0.0895116416399356	0.0207748573500508	0.0201681928409029	0.0671288159737141	0	0	0.00101809025689827	0.0623923385734691	0	0	0.141754775492819	0.0693236942689091	0.0383003806863477	0	0.0228126998049079	0	0.0804964108900626	0	0.0235116528906271
GSM1426101_treat	0	0.0570433021928836	0.345816752581391	0.0842992346869893	0.00581693546917568	0	0	0.0365796420419278	0	0	0.00672010709220679	0.00130133832022179	0.0303765705862301	0.0880765143547194	0.0545845611277237	0.0200596943677384	0	0.10741496362953	0	0.0603048766641083	0	0.101605506885154
GSM1426102_treat	0.0627684763322634	0.0847810620434279	0.238508459025444	0.102472171231206	0.0702367617270279	0	0.0469313221091893	0.0518381021700194	0	0	0.0474068304925836	0	0	0.0546586122432614	0.0119794138117073	0.09918087858686	0	0.0770320307477083	0.0475019514321829	0.00470392804711855	0	0
GSM1426103_treat	0.145974831826758	0.0708077268864384	0.241555965172936	0.043436319633708	0	0.00225851263411265	0.00500776858534771	0.080221452227931	0	0	0.0545633572969174	0	0.00119584255694915	0.156807151516303	0.0164135781127067	0.0346721709443322	0	0.0241050595492576	0.0377421813095131	0.0456676442618807	0	0.0395704374849087
GSM1426104_treat	0.09140128722263	0.0473796610820103	0.254372055712507	0.0435414725416632	0	0.00789251829759201	0.011315026524492	0.0390726531415464	0	0	0.022040168388806	0	0	0.0564988096746353	0.0784417670493954	0.0212861419263926	0	0.034739844883668	0	0.11043605589529	0	0.181582537659372
GSM1426105_treat	0.205730903976066	0.067649293320523	0.0711857597640967	0.0173921896431858	0	0.0127522793714628	0.0233455787665915	0.0716644137627209	0	0.0117157264831842	0.0234212798560301	0	0	0.06293773281058	0.0893314692517	0.0450852968348961	0	0.0216487687554337	0	0.0678607607304302	0	0.208278546673098
GSM1426106_treat	0	0.0473699194202353	0.427357479889166	0.0740586132761844	0	0.0443500656552844	0.000992870126718311	0.0734666978164108	0	0	0.00336089329050904	0.000156391158351137	0	0.100848758425508	0.0360481798865815	0.0871869351275069	0	0.0352763841787217	0.0590321372354788	0	0	0.0104946745133435
GSM1426107_treat	0.145635689576406	0.169498515566915	0.215127821300679	0.0453295281916358	0.0133493366676381	0	0.0219636074629098	0.0648548565714537	0	0	0.00923370588466338	0	0	0.151365075075054	0.0396040934419022	0.0210783239816204	0	0.0217216899315548	0.025014572365287	0.0212182741898558	0	0.0350049097924258
GSM1426108_treat	0	0.0614518024429102	0.280161140138417	0.0689529826730975	0	0.0684803142254265	0.0303433331608828	0.0126177793216028	0	0	0	0.0248075606322129	0	0.0749926875715859	0.0444925441569499	0.0461365056916959	0	0.0747201950661181	0	0.081570167280815	0.0103632203809103	0.120909767257375
GSM1426109_treat	0.0828041197233725	0.111100244963728	0.216488025268387	0.0610877047305585	0	0.0393408070334882	0.0109274975610587	0.0756526965382596	0	0	0.0538191127339257	0	0	0.0770960111237759	0.0658363649856297	0.0605206171144774	0	0.0391222294582054	0.0098276429079664	0.060931930082385	0	0.035444995774781
GSM1426110_treat	0	0.0279871010400599	0.282970061375035	0.00877433110533413	0	0.0674569939497762	0.0280537312799217	0.0156808107029456	0	0	0.0387133653464461	0	0.00535856849369731	0.0787658451915948	0.116836072670101	0.140156349992805	0	0.0075566262583678	0.13655352968903	0	0	0.0451366129048848
GSM1426111_treat	0.0675119089842856	0.137952288429547	0.256111985866222	0.0398286797422888	0	0.0259694088056085	0.0123259887215256	0.033433899134583	0	0	0.0569321393143233	0	0	0.0737152188807379	0.035920313917027	0.0642031998153718	0	0.0471515147100517	0.118937329375622	0.0250902904396634	0	0.00491583386314194
GSM1426112_treat	0	0.0708465653135868	0.347920526363139	0.199118160563616	0	0	0.0308190773365031	0.00726967082661497	0	0	0.0185845648750535	0	0.00851532616585789	0.0303927022408839	0.0223201272019491	0.0738210772508492	0	0.0221231255310469	0.146526115098022	0.000254258882464761	0.0116940691851304	0.0097946331652829
GSM1426113_treat	0.0325523524244385	0.0944717685529323	0.280710712629472	0.150792713726921	0	0.00107220894667526	0.0278159054105292	0	0.018084897313391	0	0.046554076730045	0	0	0.0868706299944143	0.0436530003126611	0.0973231275692868	0	0.0533109385074824	0.00621093496594247	0.0432497661276376	0	0.0173269667881712
GSM1426114_treat	0.101025254135693	0.055566943640473	0.223556314831408	0.0414340760962598	0	0.057541312883775	0.0322287601899016	0.0118284430612149	0	0	0.0292284074348764	0	0	0.133901091843485	0.0481531594276932	0.0429919475901495	0	0.0423581340699013	0.0958822593174159	0.00497024342741484	0	0.0793336520503383
GSM1426115_treat	0	0.0674972970168083	0.278387019746298	0.0951051217307431	0	0.0354225837835407	0.0557798788308809	0	0	0.0146111082833582	0.0273950306766033	0	0	0.0424572994632349	0.112613177931689	0.106891555935208	0	0.0205773120688296	0	0.0731700236252175	0	0.0700925909075891
GSM1426116_treat	0.0763639967735666	0.00543624362702063	0.174864320711193	0.106770229342528	0	0.047060240954029	0.0516754666815056	0.0188094019154692	0	0.0127229862896161	0.0414575663540726	0	0	0.0876902601842446	0.108204863455313	0.0764016582661287	0	0.0163297465450704	0.0429546055907832	0.0331695133791195	0	0.10008889993034
GSM1426117_treat	0.0297528090967881	0.0413793351342577	0.371256346399194	0.122504880501921	0	0.08811686099129	0.00450689548441408	0.0251919104172501	0.00706140107548511	0.00725668905857629	0.031525381155011	0	0	0.00139387994511074	0.00694845355724869	0.0996053153527672	0	0.042455597243309	0	0.0583496615465036	0.0413939301829014	0.0213006528579719
GSM1426118_treat	0.472774023714696	0	0	0	0	0	0.0158332474722789	0.0813787963093025	0	0.0588398427504777	0.0393387270558193	0	0	0.0759424733273586	0.027309700790864	0.0875357965116461	0	0.0454508520531543	0.0509553219342321	0.0446412180801702	0	0
GSM1426119_treat	0.0177334283086056	0.110846161680348	0.298534853793403	0.0890428366037763	0	0.0168300461906212	0.0112570987192523	0.0367674258327979	0.00120927618359774	0	0.0246108542949385	0	0	0.0554949723019229	0.0590545075971816	0.110785760006652	0.000697521133870137	0.0184435196894959	0.130305531557066	0.0183862061064711	0	0
GSM1426120_treat	0.154995509992158	0.0594778763402861	0.213490491617074	0.103898553565895	0	0	0.0280154829841726	0.0473492852387778	0.00661031990983298	0.0182947900537252	0.027423508622287	0	0	0.070813084992004	0.0394011468788412	0.104806595389938	0	0.053408122085702	0.0720152323293069	0	0	0
GSM1426121_treat	0.00695378434748141	0.0435176861417282	0.326685422603014	0.102252574498864	0	0.00308424717812694	0.0578994456419719	0.0187950842926552	0	0	0.0203185252782011	0	0	0.0585890096418883	0.133529876375556	0.171882346492607	0	0	0.0392069087325454	0	0	0.0172850887753617
GSM1426122_treat	0.046437614831202	0.092928788542553	0.363593051972014	0.0492790222739925	0	0.0450724130086111	0	0	0	0	0.0423633816030575	0	0	0.128315293681819	0.0263459185784957	0.107705394363239	0	0.021195147817114	0	0.0722974375940181	0	0.00446653573388472
GSM1426123_treat	0	0.0455573696407071	0.290628369984734	0.128104378753172	0.0218738926783642	0	0	0	0	0	0.0144987319269119	0	0.00500670592749076	0.122616310552072	0.0486684953889263	0.0789612927723492	0	0.0185874311513594	0.0885946158286058	0.0903735105344446	0	0.0465288948608633
GSM1426124_treat	0.0188417520555108	0.121715042340561	0.22578887439791	0.141505297209734	0	0	0.0489326085804085	0.0292411214641913	0	0.0269566942169439	0.0294610348238898	0	0	0.0711941005139751	0.146002943592269	0.0824342535490734	0	0	0.0342502388673104	0.00753331532834748	0	0.0161427230598756
GSM1426125_treat	0	0.0730560054527507	0.407777974581639	0.117281170651779	0.0300601358513108	0	0.0373116421343547	0	0	0	0.0360245311895999	0	0.00730315722204199	0.1145507875335	0.0216266753525599	0.0851390483522185	0	0.0160085394990352	0.0520329242162934	0	0	0.00182740796291699
GSM1426126_treat	0	0.0292768174418627	0.159799152486162	0.0165621085983554	0.0145638210163717	0.00818079262000008	0	0.0233349335470962	0	0	0.0247294578524482	0	0.0692758639670208	0.165295396671319	0	0	0	0.0705500013023522	0	0.201922478307146	0	0.216509176189866
