ID	T_cells	CD8_T_cells	Cytotoxic_lymphocytes	B_lineage	NK_cells	Monocytic_lineage	Myeloid_dendritic_cells	Neutrophils	Endothelial_cells	Fibroblasts
339	GSM2332130_treat	7.16221928571429	5.577388	5.85971971428571	8.36157411111111	5.37743714285714	7.39042114285714	6.389745	6.85243423076923	6.68639625	9.1316325
340	GSM2332131_treat	6.70470892857143	5.495169	5.93851271428571	6.52594777777778	5.79123042857143	7.20851928571429	5.281317	6.99914192307692	6.58529325	7.839163
341	GSM2332132_treat	6.38320535714286	5.592067	5.63250028571429	6.27178733333333	5.83839442857143	6.30563128571429	5.2702622	6.58053938461538	6.5219999375	8.24964125
342	GSM2332133_treat	7.05099214285714	5.578996	5.47411185714286	8.48032655555556	5.10484642857143	7.57312785714286	5.7449772	6.87103130769231	6.81955465625	9.213367
343	GSM2332134_treat	6.59629385714286	5.334922	5.69473642857143	6.69207377777778	5.70198157142857	7.658661	5.7408858	7.05403446153846	6.5926415625	8.284433625
344	GSM2332135_treat	7.5922385	6.252421	5.89168071428571	8.43349933333333	5.348745	8.00055942857143	5.709089	7.48504061538461	6.66508815625	8.77165825
345	GSM2332136_treat	6.47190735714286	5.044519	5.595896	6.63356522222222	5.64854471428571	6.64755114285714	5.2831612	6.53375515384615	6.4754186875	8.238859125
346	GSM2332137_treat	6.90888028571429	5.815336	5.82862085714286	8.17439122222222	5.33560185714286	7.49985257142857	5.7570586	7.12368423076923	6.71461646875	9.16485525
347	GSM2332138_treat	6.87719164285714	5.414979	5.76534171428571	8.46238988888889	5.57742885714286	7.26805171428571	5.6656384	6.89050676923077	6.67264990625	8.762069
348	GSM2332139_treat	7.05819485714286	6.055446	5.965378	7.61786311111111	5.82812042857143	7.65529928571429	5.5492416	7.16750876923077	6.6198055625	8.580636375
349	GSM2332140_treat	7.28810757142857	6.012865	6.090564	8.27313555555556	5.92920242857143	7.668966	5.9115668	6.816074	6.35301609375	8.150737875
350	GSM2332141_treat	7.62510692857143	6.265741	6.076986	8.34348555555556	5.88675242857143	6.68244842857143	6.5722534	6.568747	6.7429438125	8.863866125
351	GSM2332142_treat	7.18853442857143	5.61232	5.88928585714286	8.313447	5.70320457142857	7.76690942857143	5.7636682	7.10672823076923	6.94967115625	9.1974115
352	GSM2332143_treat	6.96222928571429	5.591341	5.62389985714286	7.19592444444444	5.86748914285714	7.44436842857143	5.3845016	6.83401084615385	6.444056125	9.008594875
353	GSM2332144_treat	7.38002221428571	5.55508	5.97614428571429	9.12665422222222	5.32838214285714	8.79024714285714	5.9445264	8.42427761538461	7.08260778125	9.676664
354	GSM2332145_treat	6.89114821428571	5.778485	5.83511771428571	7.609897	5.64534828571429	7.27563914285714	5.818603	7.66503984615385	7.02098490625	9.44996525
355	GSM2332146_treat	6.3177855	5.831647	5.65934785714286	6.54860466666667	5.88524071428571	6.34316214285714	5.3073372	6.41226853846154	6.262447875	8.43338475
356	GSM2332147_treat	6.92883214285714	5.717116	5.91472171428571	7.22700322222222	5.58774314285714	7.85062771428571	5.7208806	7.67414453846154	6.54304725	8.683861
357	GSM2332148_treat	6.69921414285714	5.861572	5.77920314285714	7.71564711111111	5.56411514285714	7.44665857142857	5.3945034	7.47798146153846	6.745346875	8.840941125
358	GSM2332149_treat	5.79053342857143	5.462076	5.27714457142857	5.69551388888889	5.87213414285714	6.49616228571429	5.0625648	6.46426738461538	6.3437798125	7.893042125
359	GSM2332150_treat	6.67595642857143	5.960417	5.64848771428571	6.78051411111111	5.71444957142857	6.95807357142857	5.4453274	6.70759015384615	6.69800678125	8.858482125
360	GSM2332151_treat	6.29935007142857	5.7459	5.35943785714286	6.55792566666667	5.78121642857143	6.15760928571429	5.06271	6.56905907692308	6.461415375	8.6118965
361	GSM2332152_treat	7.119459	5.025247	5.50532914285714	8.75634711111111	5.35148557142857	7.82341057142857	5.9643808	7.73129546153846	6.94432346875	9.56138025
362	GSM2332153_treat	6.71809721428571	5.742325	5.77254114285714	7.26939922222222	5.46563771428571	7.45295014285714	5.4418646	6.97051007692308	6.79781609375	8.988740125
363	GSM2332154_treat	6.90337385714286	5.794905	5.72143714285714	7.85546511111111	5.68838285714286	7.72730657142857	6.0374672	7.01830253846154	6.70392575	8.864637
364	GSM2332155_treat	6.859819	5.331726	5.52430214285714	7.667959	5.490617	7.14806085714286	5.279558	6.84721869230769	6.74029134375	9.19585
365	GSM2332156_treat	6.96977342857143	5.831388	5.78194442857143	8.23133022222222	5.71584414285714	7.22123742857143	5.6497592	6.74946853846154	6.5885281875	9.06179825
366	GSM2332157_treat	7.25363542857143	5.858751	6.23519014285714	8.67204711111111	5.76003271428571	7.66916614285714	5.9462266	7.44179192307692	6.7845715	8.924649375
367	GSM2332158_treat	7.01428014285714	5.741729	5.80985942857143	8.76914866666667	5.41451585714286	7.72671314285714	6.0453686	8.14189923076923	7.06102425	9.98568025
368	GSM2332159_treat	7.67183392857143	6.134112	6.31967657142857	8.38205411111111	5.62770742857143	8.040053	6.1967036	6.97618838461538	6.63221746875	8.89545875
369	GSM2332160_treat	6.94029478571429	5.983126	5.67142728571429	7.22376344444444	5.93480357142857	7.24950442857143	5.6280704	6.84879084615385	6.572519	8.8191505
370	GSM2332161_treat	7.64303621428571	5.888334	6.043455	8.75319122222222	5.37022385714286	7.661314	5.566774	7.37427192307692	7.014291	9.15893775
371	GSM2332162_treat	7.31245107142857	5.996057	6.00232914285714	8.097157	5.61149971428571	8.216363	5.7587664	7.975909	6.80875909375	9.263144125
372	GSM2332163_treat	7.46966964285714	5.974669	5.744012	8.84494477777778	5.47089114285714	7.50989928571429	5.9280254	6.58666776923077	7.05208875	9.365876375
373	GSM2332164_treat	7.46369907142857	6.144989	6.06688514285714	8.30536455555556	5.31539228571429	8.00454385714286	5.547116	7.66317761538462	7.08468028125	9.16343425
374	GSM2332165_treat	7.52892621428571	6.1663	5.90559857142857	9.28628477777778	5.37285214285714	7.86363814285714	6.0423694	7.33575146153846	6.5930465	9.056646375
375	GSM2332166_treat	7.07424492857143	5.634644	5.67661285714286	7.268584	5.86846471428571	7.46045685714286	6.1437526	6.84841561538462	6.58447234375	8.397248375
376	GSM2332167_treat	7.44544942857143	5.850079	5.71726385714286	9.24867555555556	5.35795242857143	7.29253871428571	5.834369	7.04550976923077	6.7108895625	8.818942125
377	GSM2332168_treat	6.7885785	5.651184	5.63553885714286	6.934795	5.43173342857143	7.34013142857143	5.354352	7.17826084615385	6.828819125	8.45915925
378	GSM2332169_treat	6.63048471428571	5.758386	5.97731428571429	6.37293111111111	5.93610028571429	7.41703485714286	5.5950044	7.13318615384615	6.60121759375	8.491966
379	GSM2332170_treat	6.95489992857143	5.354901	5.64640042857143	7.59891822222222	5.58941428571429	6.77242857142857	5.2135306	7.13761846153846	6.69787059375	8.9787355
380	GSM2332171_treat	6.80516192857143	5.50254	5.76826128571429	7.44820344444444	5.40938671428571	7.585524	5.8694856	7.95075815384615	7.3079126875	10.04322125
381	GSM2332172_treat	6.42996207142857	5.622744	5.665266	6.24760211111111	5.617653	6.75955942857143	5.3070346	6.61504976923077	6.7356500625	8.390688375
382	GSM2332173_treat	6.37242457142857	5.606615	5.41710428571429	6.47669255555556	5.94730871428571	6.290831	5.3691098	6.66213923076923	6.47753	8.41701775
383	GSM2332174_treat	7.32755464285714	5.931133	5.72874428571429	8.62284366666667	5.51447228571429	7.28807542857143	5.6502554	7.16137023076923	7.08680228125	9.649665625
384	GSM2332175_treat	6.68739207142857	5.556844	5.67512742857143	7.13336677777778	5.60326	7.15007757142857	5.455337	6.67436484615385	6.4499048125	8.078771625
385	GSM2332176_treat	7.23960192857143	5.954441	6.04231885714286	7.61341322222222	5.87339157142857	7.00668057142857	5.8689344	6.93819584615385	6.941832625	8.77018
386	GSM2332177_treat	6.81633814285714	5.908545	5.94076014285714	7.11300133333333	5.98637471428571	6.91459742857143	5.6552274	6.79514738461538	6.51483803125	8.16729225
387	GSM2332178_treat	7.01180228571429	6.221542	6.11192057142857	8.03111266666667	5.30204542857143	7.50307185714286	5.6895028	6.99776776923077	7.22577640625	9.311791125
388	GSM2332179_treat	7.31035485714286	6.127627	5.90149114285714	8.49873688888889	5.39763571428571	7.39787314285714	5.4163688	7.19432376923077	6.6118269375	8.993445375
389	GSM2332180_treat	6.68775521428571	5.896098	5.82401685714286	6.73212488888889	5.73357385714286	7.07649657142857	5.1900384	6.62618976923077	6.46745425	8.042656875
390	GSM2332181_treat	7.51789235714286	6.362563	5.98312857142857	8.78239177777778	5.83428614285714	7.09095185714286	5.888473	6.52625823076923	6.4367493125	8.151599375
391	GSM2332182_treat	7.20903764285714	6.089383	5.82265171428571	8.63882211111111	5.58909142857143	7.60945271428571	5.5555888	6.98846030769231	6.62285	8.811900625
392	GSM2332183_treat	7.2325325	6.115173	5.78215314285714	8.15444433333333	5.40960914285714	7.23889214285714	6.114298	6.53567746153846	6.8830969375	8.78718325
393	GSM2332184_treat	6.969818	5.734398	5.77725185714286	7.87932322222222	5.71904914285714	6.72105671428571	5.6423446	6.54663069230769	6.43277771875	8.0386165
394	GSM2332185_treat	7.05528921428571	6.162348	6.03872614285714	7.89233822222222	5.64017785714286	7.674364	5.5653358	7.00117284615385	6.686338375	8.53288075
395	GSM2332186_treat	6.71295242857143	5.926864	5.75843014285714	7.01279033333333	5.62043057142857	7.10251942857143	5.320207	6.99635407692308	6.69094509375	9.260686625
396	GSM2332187_treat	7.15331414285714	5.898582	5.90289528571429	8.40504377777778	5.59967271428571	6.92354814285714	5.475734	6.74244092307692	6.57432334375	8.70516325
397	GSM2332188_treat	6.62193542857143	5.716184	5.455475	6.69359711111111	5.73277642857143	6.89958528571429	5.0846728	6.74478730769231	6.51153096875	8.330961875
398	GSM2332189_treat	6.95110007142857	6.2407	5.88761442857143	7.168456	5.63232942857143	7.590965	5.505731	7.08766023076923	6.776950125	8.44517025
399	GSM2332190_treat	6.49178278571429	6.052292	5.81750142857143	6.83091077777778	5.78772814285714	6.81084942857143	5.2445652	6.68542261538462	6.54720771875	8.48444875
400	GSM2332191_treat	7.33626507142857	6.116439	5.91671542857143	8.24700066666667	5.61481271428571	7.01741614285714	5.9094772	6.63867515384615	6.5719556875	8.592696625
401	GSM2332192_treat	6.70291764285714	5.822948	5.85346814285714	6.56689455555556	6.00610485714286	7.25271542857143	5.555718	6.711702	6.54712159375	8.280626375
402	GSM2332193_treat	7.10331285714286	5.923682	5.765984	8.13626888888889	5.66175785714286	7.68129085714286	5.7622358	6.66009646153846	6.43392428125	8.4046835
403	GSM2332194_treat	6.48013157142857	5.33079	5.47040285714286	7.30344488888889	5.42128142857143	7.67663028571429	5.615339	8.41730246153846	6.9945945625	9.373648125
404	GSM2332195_treat	7.26552014285714	6.033911	5.932849	8.25749522222222	5.61343414285714	7.381668	5.4346534	7.31717823076923	6.7421374375	8.8538975
405	GSM2332196_treat	7.26407807142857	6.937824	6.28647328571429	7.81757266666667	6.12352285714286	7.52041285714286	6.3359932	7.34049023076923	6.49334790625	8.51688675
406	GSM2332197_treat	6.46278671428571	5.65375	5.60304614285714	6.89083066666667	5.63245914285714	6.88751957142857	5.3905094	6.69394169230769	6.4893391875	8.502520125
407	GSM2332198_treat	7.59350342857143	5.724268	5.85969614285714	9.44903977777778	5.46650557142857	7.63880957142857	5.9867046	7.07107484615385	6.6544399375	8.729018375
408	GSM2332199_treat	7.36752564285714	6.421395	6.32147728571429	8.23612177777778	6.17831657142857	7.926657	6.8808208	7.08874584615385	6.190062875	8.147186
409	GSM2332200_treat	6.83266421428571	5.550151	5.92583842857143	8.09454111111111	5.578998	7.33587871428571	5.7117406	6.82223423076923	6.66522553125	8.51517225
410	GSM2332201_treat	7.02815407142857	5.566597	5.563879	9.28127866666667	5.537953	7.71657785714286	6.2342812	7.69733492307692	6.96538965625	9.920378625
411	GSM2332202_treat	6.84980221428571	5.952113	6.00270228571429	8.13782366666667	5.43972157142857	7.734608	5.6859902	7.31458207692308	7.2702030625	9.161314875
412	GSM2332203_treat	6.84264235714286	5.30327	5.57796542857143	7.77764911111111	5.39397228571429	7.41397228571429	5.4302902	6.87136138461538	6.6017856875	8.665179125
413	GSM2332204_treat	7.36078085714286	5.9161	5.67674371428571	8.43790544444444	5.72887828571429	7.06284642857143	5.3775346	6.773389	6.55730209375	8.67569725
414	GSM2332205_treat	6.770736	5.567817	5.703433	7.68840266666667	5.25682242857143	7.46881442857143	5.723997	7.09866553846154	6.96680115625	9.08952075
